DEPT,GR,RT,RHO,NPHI
3193.4524399999996,53.6956,1.0048,2.0387,0.3943
3193.87286,50.1441,1.0115,2.0439,0.3615
3194.29326,47.2953,1.0361,2.0457,0.3322
3194.71364,44.6474,1.0713,2.0398,0.3277
3195.134,42.5376,1.1051,2.0308,0.3446
3195.55434,40.9917,1.1234,2.0171,0.3678
3195.97466,40.4943,1.1326,2.0026,0.3918
3196.3949599999996,40.6215,1.1299,1.9872,0.4137
3196.81524,41.7058,1.1005,1.9918,0.421
3197.2355000000002,42.8283,1.071,2.0018,0.4018
3197.65574,42.911,1.049,2.0204,0.383
3198.0759599999997,42.3883,1.0365,2.0341,0.3626
3198.4961599999997,41.8601,1.0367,2.0248,0.3569
3198.9163399999998,41.7026,1.0422,2.0155,0.3737
3199.3365,42.1557,1.0525,2.0093,0.3955
3199.75664,42.7412,1.0649,2.0071,0.415
3200.17676,43.3999,1.0776,2.0163,0.4104
3200.5968599999997,44.5349,1.082,2.0285,0.3989
3201.01694,46.5887,1.081,2.0353,0.3813
3201.437,48.7769,1.0739,2.0266,0.3589
3201.85704,49.9816,1.0636,2.0048,0.3342
3202.27706,50.2048,1.055,1.9807,0.3269
3202.69706,49.8196,1.0508,1.9598,0.3331
3203.1170399999996,48.861,1.0503,1.9663,0.3469
3203.537,47.8815,1.0573,1.9951,0.3624
3203.95694,46.8223,1.0677,2.024,0.3715
3204.37686,45.9085,1.0785,2.0456,0.3554
3204.7967599999997,45.0328,1.0866,2.0573,0.3296
3205.2166399999996,44.2204,1.0898,2.0509,0.3174
3205.6365,43.5242,1.0863,2.037,0.3234
3206.05634,42.9495,1.0784,2.0245,0.3331
3206.47616,42.6393,1.0692,2.0172,0.3483
3206.89596,42.5021,1.0596,2.0253,0.3695
3207.3157399999996,42.8078,1.0503,2.0358,0.3723
3207.7355,43.5766,1.0408,2.0409,0.3686
3208.15524,45.0139,1.0382,2.0397,0.3525
3208.57496,46.9813,1.0384,2.0332,0.3405
3208.99466,48.6878,1.0431,2.0257,0.3454
3209.41434,49.3068,1.05,2.0136,0.3583
3209.834,49.4348,1.0525,1.9931,0.378
3210.25364,49.6083,1.0538,1.9758,0.3965
3210.67326,50.4724,1.0544,1.9909,0.4219
3211.09286,51.7061,1.0534,2.0051,0.4233
3211.51244,52.4098,1.0532,2.0056,0.4123
3211.932,52.1462,1.0532,1.9923,0.3921
3212.35154,50.9858,1.0533,1.9758,0.3809
3212.77106,50.0517,1.057,1.9626,0.3885
3213.19056,51.1552,1.0613,1.9589,0.3911
3213.6100399999996,54.2187,1.0675,1.9753,0.3865
3214.0294999999996,57.8003,1.076,1.9925,0.38
3214.4489399999998,61.0855,1.0894,2.0114,0.373
3214.86836,62.936,1.1122,2.0283,0.3629
3215.28776,65.1105,1.1377,2.0432,0.3526
3215.7071399999995,68.3273,1.1652,2.0652,0.3453
3216.1265,71.5193,1.1891,2.08,0.3346
3216.5458399999998,74.2488,1.2044,2.0811,0.3269
3216.96516,76.2724,1.2123,2.0711,0.3224
3217.38446,77.9448,1.2105,2.0584,0.3234
3217.80374,80.45,1.2069,2.0484,0.3306
3218.223,83.1335,1.206,2.05,0.3374
3218.6422399999997,86.0293,1.2202,2.0582,0.3373
3219.06146,89.407,1.2359,2.0653,0.3371
3219.48066,92.982,1.2496,2.0681,0.3366
3219.89984,92.6927,1.2596,2.0622,0.3391
3220.319,87.5365,1.2679,2.0442,0.345
3220.73814,82.4408,1.2698,2.0315,0.3511
3221.15726,77.6248,1.2707,2.0355,0.3533
3221.57636,73.7081,1.2711,2.0481,0.3471
3221.99544,70.1189,1.2713,2.0573,0.3386
3222.4145,66.5614,1.2729,2.0561,0.3298
3222.8335399999996,63.5787,1.2766,2.0472,0.327
3223.25256,61.1947,1.2838,2.0301,0.3289
3223.67156,59.6422,1.2906,2.0138,0.3371
3224.09054,58.7815,1.2911,2.0098,0.3453
3224.5094999999997,58.7014,1.2914,2.0238,0.3529
3224.9284399999997,59.7109,1.2886,2.0413,0.3591
3225.3473599999998,61.2134,1.2833,2.0504,0.3638
3225.76626,62.7216,1.2756,2.0447,0.3686
3226.18514,64.1597,1.2676,2.033,0.3733
3226.604,64.9966,1.2612,2.0217,0.3778
3227.0228399999996,64.8465,1.2599,2.0179,0.3862
3227.44166,63.9536,1.2598,2.0186,0.3954
3227.86046,62.8933,1.2688,2.0237,0.4039
3228.27924,62.0552,1.2876,2.0342,0.4101
3228.6980000000003,61.4316,1.3151,2.0455,0.4043
3229.11674,61.291,1.3527,2.0524,0.3956
3229.5354599999996,58.0602,1.3792,2.0536,0.3843
3229.95416,52.7664,1.3955,2.0503,0.3835
3230.37284,49.7828,1.3843,2.0445,0.391
3230.7915000000003,49.1545,1.3488,2.0391,0.3985
3231.2101399999997,49.7618,1.3042,2.0355,0.3997
3231.62876,51.2983,1.2642,2.0345,0.3925
3232.04736,53.5554,1.2295,2.0403,0.3813
